id,preg_rate_color,chlamydia_rate_color,women_uninsured_rate_color,child_poverty_rate_color,adherents_rate_color,feature_rate_color,predicted_vals
51550,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
51570,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
51580,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
51590,"rgb(8,81,156)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)"
51595,"rgb(8,81,156)","rgb(68,85,15)","rgb(216,111,38)","rgb(0,124,132)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
51610,"rgb(247,251,255)","rgb(114,142,25)","rgb(187,96,33)","rgb(200,252,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(120,32,21)"
51630,"rgb(198,219,239)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,188,200)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
51640,"rgb(8,48,107)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
51650,"rgb(158,202,225)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
51660,"rgb(247,251,255)","rgb(91,114,20)","rgb(187,96,33)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
51670,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
51678,"rgb(247,251,255)","rgb(179,219,51)","rgb(187,96,33)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
51680,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
51683,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(132,247,255)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
51685,"rgb(8,81,156)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
51690,"rgb(8,81,156)","rgb(68,85,15)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
51700,"rgb(33,113,181)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
51710,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
51720,"rgb(33,113,181)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
51730,"rgb(8,48,107)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,92,98)","rgb(41,10,56)","rgb(120,32,21)","rgb(105,105,105)"
51735,"rgb(247,251,255)","rgb(200,229,109)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
51740,"rgb(8,81,156)","rgb(45,56,10)","rgb(187,96,33)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
51750,"rgb(247,251,255)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
51775,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
51790,"rgb(198,219,239)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
51800,"rgb(107,174,214)","rgb(68,85,15)","rgb(187,96,33)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
51810,"rgb(198,219,239)","rgb(68,85,15)","rgb(187,96,33)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
51820,"rgb(8,81,156)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
51830,"rgb(247,251,255)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,188,200)","rgb(41,10,56)","rgb(105,105,105)","rgb(105,105,105)"
51840,"rgb(8,81,156)","rgb(45,56,10)","rgb(158,81,28)","rgb(0,219,234)","rgb(41,10,56)","rgb(120,32,21)","rgb(120,32,21)"
53001,"rgb(8,48,107)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
53003,"rgb(33,113,181)","rgb(179,219,51)","rgb(187,96,33)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53005,"rgb(158,202,225)","rgb(91,114,20)","rgb(129,66,23)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53007,"rgb(107,174,214)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
53009,"rgb(198,219,239)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53011,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53013,"rgb(222,235,247)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53015,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53017,"rgb(107,174,214)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53019,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53021,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53023,"rgb(107,174,214)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
53025,"rgb(8,81,156)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53027,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53029,"rgb(198,219,239)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
53031,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53033,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(132,247,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53035,"rgb(198,219,239)","rgb(91,114,20)","rgb(158,81,28)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53037,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
53039,"rgb(158,202,225)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53041,"rgb(66,146,198)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53043,"rgb(222,235,247)","rgb(189,224,80)","rgb(187,96,33)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53045,"rgb(66,146,198)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53047,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,60,64)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53049,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53051,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53053,"rgb(158,202,225)","rgb(68,85,15)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53055,"rgb(247,251,255)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53057,"rgb(66,146,198)","rgb(114,142,25)","rgb(227,149,95)","rgb(0,219,234)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53059,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53061,"rgb(222,235,247)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
53063,"rgb(198,219,239)","rgb(114,142,25)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
53065,"rgb(198,219,239)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53067,"rgb(222,235,247)","rgb(114,142,25)","rgb(227,149,95)","rgb(132,247,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53069,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
53071,"rgb(158,202,225)","rgb(114,142,25)","rgb(129,66,23)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
53073,"rgb(247,251,255)","rgb(114,142,25)","rgb(158,81,28)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
53075,"rgb(247,251,255)","rgb(68,85,15)","rgb(187,96,33)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
53077,"rgb(8,48,107)","rgb(68,85,15)","rgb(227,149,95)","rgb(0,92,98)","rgb(147,36,200)","rgb(105,105,105)","rgb(120,32,21)"
54001,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54003,"rgb(8,81,156)","rgb(138,171,31)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54005,"rgb(8,81,156)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
54007,"rgb(158,202,225)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
54009,"rgb(222,235,247)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,219,234)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54011,"rgb(158,202,225)","rgb(68,85,15)","rgb(158,81,28)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(120,32,21)"
54013,"rgb(66,146,198)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54015,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54017,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54019,"rgb(66,146,198)","rgb(138,171,31)","rgb(129,66,23)","rgb(0,92,98)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54021,"rgb(222,235,247)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54023,"rgb(66,146,198)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54025,"rgb(158,202,225)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
54027,"rgb(66,146,198)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,156,166)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54029,"rgb(158,202,225)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,188,200)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
54031,"rgb(158,202,225)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54033,"rgb(107,174,214)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,124,132)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
54035,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(120,32,21)"
54037,"rgb(158,202,225)","rgb(114,142,25)","rgb(227,149,95)","rgb(200,252,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54039,"rgb(66,146,198)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,156,166)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
54041,"rgb(158,202,225)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54043,"rgb(8,81,156)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54045,"rgb(33,113,181)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54047,"rgb(8,48,107)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54049,"rgb(198,219,239)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54051,"rgb(198,219,239)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54053,"rgb(66,146,198)","rgb(189,224,80)","rgb(158,81,28)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
54055,"rgb(33,113,181)","rgb(114,142,25)","rgb(158,81,28)","rgb(0,92,98)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
54057,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
54059,"rgb(8,81,156)","rgb(179,219,51)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54061,"rgb(247,251,255)","rgb(114,142,25)","rgb(158,81,28)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(120,32,21)"
54063,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54065,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(13,240,255)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54067,"rgb(158,202,225)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54069,"rgb(198,219,239)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
54071,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
54073,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(13,240,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54075,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54077,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54079,"rgb(222,235,247)","rgb(179,219,51)","rgb(129,66,23)","rgb(132,247,255)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54081,"rgb(66,146,198)","rgb(161,200,36)","rgb(158,81,28)","rgb(0,124,132)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54083,"rgb(66,146,198)","rgb(179,219,51)","rgb(129,66,23)","rgb(0,124,132)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
54085,"rgb(66,146,198)","rgb(200,229,109)","rgb(129,66,23)","rgb(0,156,166)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
54087,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54089,"rgb(66,146,198)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54091,"rgb(198,219,239)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54093,"rgb(198,219,239)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,156,166)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54095,"rgb(158,202,225)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54097,"rgb(158,202,225)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54099,"rgb(66,146,198)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,124,132)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54101,"rgb(198,219,239)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,60,64)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54103,"rgb(66,146,198)","rgb(200,229,109)","rgb(158,81,28)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54105,"rgb(107,174,214)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,92,98)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
54107,"rgb(66,146,198)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
54109,"rgb(33,113,181)","rgb(189,224,80)","rgb(129,66,23)","rgb(0,60,64)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
55001,"rgb(107,174,214)","rgb(179,219,51)","rgb(227,149,95)","rgb(0,188,200)","rgb(190,109,229)","rgb(105,105,105)","rgb(105,105,105)"
55003,"rgb(222,235,247)","rgb(179,219,51)","rgb(216,111,38)","rgb(0,124,132)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
55005,"rgb(222,235,247)","rgb(138,171,31)","rgb(216,111,38)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
55007,"rgb(247,251,255)","rgb(200,229,109)","rgb(227,149,95)","rgb(0,188,200)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
55009,"rgb(198,219,239)","rgb(91,114,20)","rgb(216,111,38)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55011,"rgb(247,251,255)","rgb(200,229,109)","rgb(216,111,38)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
55013,"rgb(158,202,225)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,188,200)","rgb(177,80,224)","rgb(105,105,105)","rgb(105,105,105)"
55015,"rgb(247,251,255)","rgb(189,224,80)","rgb(216,111,38)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55017,"rgb(222,235,247)","rgb(161,200,36)","rgb(216,111,38)","rgb(13,240,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55019,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(0,219,234)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
55021,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
55023,"rgb(198,219,239)","rgb(161,200,36)","rgb(227,149,95)","rgb(0,219,234)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
55025,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(200,252,255)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55027,"rgb(222,235,247)","rgb(68,85,15)","rgb(216,111,38)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
55029,"rgb(222,235,247)","rgb(161,200,36)","rgb(187,96,33)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55031,"rgb(198,219,239)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
55033,"rgb(247,251,255)","rgb(114,142,25)","rgb(216,111,38)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(120,32,21)"
55035,"rgb(247,251,255)","rgb(114,142,25)","rgb(216,111,38)","rgb(132,247,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
55037,"rgb(107,174,214)","rgb(189,224,80)","rgb(187,96,33)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
55039,"rgb(222,235,247)","rgb(138,171,31)","rgb(227,149,95)","rgb(200,252,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
55041,"rgb(158,202,225)","rgb(91,114,20)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55043,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55045,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
55047,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55049,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
55051,"rgb(247,251,255)","rgb(200,229,109)","rgb(216,111,38)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55053,"rgb(158,202,225)","rgb(138,171,31)","rgb(227,149,95)","rgb(0,188,200)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55055,"rgb(247,251,255)","rgb(161,200,36)","rgb(227,149,95)","rgb(200,252,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
55057,"rgb(158,202,225)","rgb(114,142,25)","rgb(216,111,38)","rgb(0,219,234)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55059,"rgb(158,202,225)","rgb(91,114,20)","rgb(187,96,33)","rgb(13,240,255)","rgb(164,51,219)","rgb(105,105,105)","rgb(105,105,105)"
55061,"rgb(247,251,255)","rgb(189,224,80)","rgb(216,111,38)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55063,"rgb(247,251,255)","rgb(91,114,20)","rgb(227,149,95)","rgb(13,240,255)","rgb(83,20,114)","rgb(105,105,105)","rgb(105,105,105)"
55065,"rgb(247,251,255)","rgb(179,219,51)","rgb(227,149,95)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55067,"rgb(158,202,225)","rgb(189,224,80)","rgb(216,111,38)","rgb(0,219,234)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55069,"rgb(222,235,247)","rgb(138,171,31)","rgb(216,111,38)","rgb(13,240,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55071,"rgb(222,235,247)","rgb(138,171,31)","rgb(216,111,38)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55073,"rgb(222,235,247)","rgb(161,200,36)","rgb(227,149,95)","rgb(132,247,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
55075,"rgb(222,235,247)","rgb(179,219,51)","rgb(216,111,38)","rgb(13,240,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
55077,"rgb(158,202,225)","rgb(138,171,31)","rgb(187,96,33)","rgb(0,219,234)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
55078,"rgb(8,48,107)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,60,64)","rgb(62,15,85)","rgb(120,32,21)","rgb(105,105,105)"
55079,"rgb(33,113,181)","rgb(45,56,10)","rgb(227,149,95)","rgb(0,124,132)","rgb(147,36,200)","rgb(105,105,105)","rgb(105,105,105)"
55081,"rgb(158,202,225)","rgb(91,114,20)","rgb(216,111,38)","rgb(0,188,200)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
55083,"rgb(222,235,247)","rgb(189,224,80)","rgb(227,149,95)","rgb(132,247,255)","rgb(125,31,171)","rgb(105,105,105)","rgb(105,105,105)"
55085,"rgb(247,251,255)","rgb(189,224,80)","rgb(216,111,38)","rgb(13,240,255)","rgb(104,25,142)","rgb(105,105,105)","rgb(105,105,105)"
55087,"rgb(222,235,247)","rgb(114,142,25)","rgb(216,111,38)","rgb(200,252,255)","rgb(62,15,85)","rgb(105,105,105)","rgb(105,105,105)"
